customer_id,first_name,last_name,dob,email,city,account_type,created_at
CUST2088,Nina,Khan,1990-05-25,user1088@example.com,Kathmandu,Savings,2022-06-05 03:35:36
CUST2089,Priya,Thapa,1992-07-22,user1089@example.com,Lalitpur,Savings,2024-01-19 04:00:17
CUST2090,Sita,Gurung,1964-07-31,user1090@example.com,Pokhara,Savings,2023-08-02 11:13:20
CUST2091,Nina,Khan,1967-09-13,user1091@example.com,Birgunj,Savings,2022-12-27 14:01:42
CUST2092,Amit,Patel,1999-04-28,user1092@example.com,Kathmandu,Savings,2025-01-27 10:30:33
CUST2093,Priya,Patel,1989-02-01,user1093@example.com,Biratnagar,Savings,2023-09-15 14:14:46
CUST2094,Sita,Joshi,1978-12-13,user1094@example.com,Kathmandu,Current,2022-07-19 00:14:36
CUST2095,Rahul,Wilson,1969-11-04,user1095@example.com,Pokhara,Savings,2023-10-20 23:10:13
CUST2096,Sita,Sharma,1966-02-26,user1096@example.com,Birgunj,Savings,2025-08-21 03:37:31
CUST2097,Rahul,Khan,1981-12-25,user1097@example.com,Dharan,Current,2023-03-02 18:03:02
CUST2098,John,Wilson,1968-09-04,user1098@example.com,Dharan,Savings,2024-01-06 11:35:25
CUST2099,Sita,Thapa,1972-05-17,user1099@example.com,Biratnagar,Current,2023-05-10 18:36:44
CUST2100,Rahul,Rai,1986-03-14,user1100@example.com,Pokhara,Current,2022-08-23 19:05:07
CUST2101,Bishal,Wilson,1983-12-30,user1101@example.com,Lalitpur,Savings,2024-11-03 08:38:06
CUST2102,Amit,Smith,1981-09-23,user1102@example.com,Dharan,Savings,2025-08-18 03:53:55
CUST2103,Jane,Tamang,1993-08-18,user1103@example.com,Pokhara,Savings,2024-03-01 05:33:33
CUST2104,Sita,Joshi,1988-11-03,user1104@example.com,Biratnagar,Savings,2024-09-04 23:31:23
CUST2105,Emily,Khan,1992-10-01,user1105@example.com,Dharan,Current,2023-09-12 06:26:39
CUST2106,Nina,Smith,1988-03-02,user1106@example.com,Lalitpur,Current,2023-01-27 06:33:45
CUST2107,Rahul,Smith,2000-12-12,user1107@example.com,Kathmandu,Savings,2023-08-19 02:49:19
CUST2108,David,Smith,2003-04-27,user1108@example.com,Pokhara,Savings,2022-06-09 19:51:13
CUST2109,Rahul,Wilson,1982-09-10,user1109@example.com,Pokhara,Current,2025-10-25 21:44:06
CUST2110,Sita,Joshi,1969-05-28,user1110@example.com,Butwal,Savings,2022-08-09 09:11:08
CUST2111,Rahul,Smith,2004-07-02,user1111@example.com,Pokhara,Savings,2024-12-25 07:21:31
CUST2112,Priya,Gurung,1976-09-25,user1112@example.com,Butwal,Savings,2022-02-09 11:09:39
CUST2113,David,Patel,1986-01-28,user1113@example.com,Birgunj,Current,2025-10-15 02:53:10
CUST2114,Sita,Gurung,1988-06-27,user1114@example.com,Biratnagar,Savings,2024-08-22 09:30:19
CUST2115,Jane,Thapa,1997-05-19,user1115@example.com,Lalitpur,Savings,2023-10-24 08:07:13
CUST2116,Priya,Khan,1993-10-29,user1116@example.com,Birgunj,Savings,2022-07-07 03:16:49
CUST2117,David,Patel,1996-08-29,user1117@example.com,Butwal,Savings,2023-11-28 19:51:34
CUST2118,Nina,Gurung,1996-04-27,user1118@example.com,Birgunj,Savings,2025-06-10 04:42:53
CUST2119,Emily,Patel,1993-07-09,user1119@example.com,Dharan,Savings,2025-04-05 15:25:19
CUST2120,Nina,Sharma,1996-03-26,user1120@example.com,Birgunj,Savings,2022-12-22 01:39:22
CUST2121,Rahul,Khan,1996-06-27,user1121@example.com,Biratnagar,Current,2022-02-11 02:06:59
CUST2122,Rahul,Joshi,1975-08-29,user1122@example.com,Pokhara,Current,2022-01-08 00:07:30
CUST2123,John,Thapa,1986-03-04,user1123@example.com,Birgunj,Current,2024-06-06 03:28:34
CUST2124,David,Khan,1965-09-09,user1124@example.com,Birgunj,Savings,2024-07-10 08:03:12
CUST2125,Rahul,Khan,1999-07-14,user1125@example.com,Biratnagar,Savings,2022-09-03 23:18:46
CUST2126,John,Khan,1988-09-14,user1126@example.com,Lalitpur,Savings,2024-10-22 00:47:45
CUST2127,Nina,Khan,1995-11-10,user1127@example.com,Birgunj,Savings,2025-02-26 09:18:13
CUST2128,John,Sharma,1999-04-29,user1128@example.com,Kathmandu,Savings,2025-09-28 00:53:55
CUST2129,Nina,Patel,1974-12-04,user1129@example.com,Lalitpur,Savings,2024-04-08 01:23:56
CUST2130,Sita,Tamang,1965-12-08,user1130@example.com,Dharan,Current,2023-02-22 05:22:36
CUST2131,Rahul,Tamang,1976-01-02,user1131@example.com,Lalitpur,Current,2023-05-05 23:09:08
CUST2132,Priya,Wilson,1984-08-12,user1132@example.com,Lalitpur,Savings,2025-09-20 13:57:26
CUST2133,Nina,Tamang,1960-03-12,user1133@example.com,Biratnagar,Savings,2022-08-02 11:42:31
CUST2134,Emily,Khan,1973-10-31,user1134@example.com,Dharan,Savings,2023-02-25 04:18:15
CUST2135,Priya,Smith,1961-03-02,user1135@example.com,Pokhara,Savings,2022-04-05 21:23:32
CUST2136,Priya,Khan,1984-08-29,user1136@example.com,Dharan,Savings,2022-10-24 18:55:47
CUST2137,Nina,Rai,1997-12-30,user1137@example.com,Dharan,Savings,2022-09-16 04:57:25
CUST2138,Rahul,Sharma,1992-04-01,user1138@example.com,Lalitpur,Current,2024-12-31 09:55:03
CUST2139,Amit,Thapa,1969-02-02,user1139@example.com,Biratnagar,Savings,2022-06-14 12:02:29
CUST2140,Jane,Tamang,1967-06-30,user1140@example.com,Butwal,Current,2022-04-08 13:09:08
CUST2141,John,Sharma,1964-01-20,user1141@example.com,Kathmandu,Current,2023-07-04 15:50:44
CUST2142,Rahul,Wilson,1983-10-10,user1142@example.com,Birgunj,Savings,2024-12-09 13:27:02
CUST2143,Sita,Wilson,1984-07-22,user1143@example.com,Birgunj,Savings,2022-12-24 17:09:04
CUST2144,John,Wilson,1969-06-25,user1144@example.com,Lalitpur,Savings,2025-08-29 01:21:18
CUST2145,Nina,Gurung,1980-01-20,user1145@example.com,Kathmandu,Savings,2023-05-31 12:49:12
CUST2146,Emily,Sharma,1991-05-01,user1146@example.com,Birgunj,Current,2023-07-05 21:24:20
CUST2147,Amit,Thapa,1969-10-22,user1147@example.com,Dharan,Savings,2022-01-16 10:19:57
CUST2148,Jane,Wilson,1997-07-12,user1148@example.com,Lalitpur,Current,2023-05-09 16:15:30
CUST2149,Rahul,Rai,1988-08-26,user1149@example.com,Pokhara,Current,2022-05-27 03:49:23
CUST2150,Emily,Rai,1976-07-02,user1150@example.com,Birgunj,Current,2023-02-25 20:05:58
CUST2151,David,Thapa,1974-05-04,user1151@example.com,Birgunj,Savings,2022-11-23 01:01:57
CUST2152,Amit,Wilson,1975-04-14,user1152@example.com,Pokhara,Savings,2025-01-23 03:54:55
CUST2153,Priya,Wilson,1963-10-20,user1153@example.com,Kathmandu,Savings,2025-04-14 02:15:31
CUST2154,Amit,Patel,1969-05-18,user1154@example.com,Birgunj,Current,2022-08-05 19:41:47
CUST2155,Bishal,Wilson,1967-12-23,user1155@example.com,Kathmandu,Current,2022-06-05 21:58:19
CUST2156,Emily,Smith,1969-09-26,user1156@example.com,Kathmandu,Savings,2024-06-22 22:18:29
CUST2157,Bishal,Thapa,1985-09-07,user1157@example.com,Pokhara,Savings,2024-09-20 23:14:05
CUST2158,Bishal,Thapa,1961-10-16,user1158@example.com,Dharan,Current,2022-06-13 05:11:56
CUST2159,Rahul,Sharma,1988-11-25,user1159@example.com,Lalitpur,Savings,2023-04-11 06:38:33
CUST2160,Amit,Rai,1985-04-17,user1160@example.com,Kathmandu,Savings,2023-01-05 08:26:20
CUST2161,Rahul,Gurung,1963-09-06,user1161@example.com,Pokhara,Savings,2024-10-31 21:22:39
CUST2162,Sita,Tamang,1967-03-19,user1162@example.com,Butwal,Current,2025-07-30 22:32:31
CUST2163,Rahul,Thapa,2005-02-05,user1163@example.com,Biratnagar,Savings,2022-03-18 16:37:24
CUST2164,Emily,Gurung,1999-07-30,user1164@example.com,Pokhara,Current,2024-03-14 18:59:30
CUST2165,Jane,Rai,1965-01-07,user1165@example.com,Birgunj,Savings,2025-08-15 12:43:05
CUST2166,Sita,Sharma,1992-06-12,user1166@example.com,Biratnagar,Current,2023-11-18 00:39:36
CUST2167,Jane,Khan,2000-06-01,user1167@example.com,Birgunj,Savings,2024-01-24 14:22:40
CUST2168,Amit,Khan,1970-10-06,user1168@example.com,Birgunj,Current,2024-07-07 12:30:17
CUST2169,Priya,Sharma,1962-01-20,user1169@example.com,Birgunj,Savings,2023-12-18 03:09:26
CUST2170,David,Joshi,1969-12-29,user1170@example.com,Lalitpur,Savings,2024-09-17 15:35:55
CUST2171,Bishal,Sharma,1984-11-08,user1171@example.com,Biratnagar,Current,2022-08-05 22:48:40
CUST2172,Emily,Khan,1969-08-12,user1172@example.com,Butwal,Current,2023-02-10 08:06:47
CUST2173,Jane,Sharma,1965-05-17,user1173@example.com,Biratnagar,Savings,2023-12-26 02:52:31
CUST2174,David,Thapa,1976-09-03,user1174@example.com,Biratnagar,Savings,2024-07-29 13:21:26
CUST2175,John,Thapa,1965-03-30,user1175@example.com,Dharan,Savings,2022-07-17 01:18:12
CUST2176,Rahul,Tamang,1960-11-06,user1176@example.com,Butwal,Current,2023-08-05 13:13:01
CUST2177,Bishal,Joshi,1998-09-25,user1177@example.com,Biratnagar,Current,2024-12-11 15:26:34
CUST2178,Jane,Smith,1988-05-05,user1178@example.com,Kathmandu,Current,2025-02-25 11:45:56
CUST2179,Sita,Sharma,1970-03-10,user1179@example.com,Dharan,Savings,2023-01-26 10:02:53
CUST2180,Emily,Smith,1972-05-31,user1180@example.com,Kathmandu,Savings,2025-08-28 21:59:18
CUST2181,Rahul,Patel,1991-12-20,user1181@example.com,Lalitpur,Savings,2022-07-23 22:55:53
CUST2182,Nina,Khan,1969-07-14,user1182@example.com,Dharan,Current,2022-08-27 04:23:09
CUST2183,David,Khan,1995-11-22,user1183@example.com,Pokhara,Savings,2022-05-26 03:06:39
CUST2184,Emily,Tamang,1980-05-19,user1184@example.com,Kathmandu,Current,2024-02-19 09:25:00
CUST2185,Jane,Thapa,1991-12-30,user1185@example.com,Butwal,Savings,2024-04-27 00:37:27
CUST2186,Priya,Thapa,1988-01-02,user1186@example.com,Dharan,Savings,2023-01-03 00:40:19
CUST2187,Sita,Thapa,1982-12-15,user1187@example.com,Lalitpur,Savings,2025-01-05 03:27:35
CUST2188,John,Gurung,1990-03-19,user1188@example.com,Pokhara,Current,2025-06-25 17:03:21
CUST2189,Nina,Khan,2003-11-18,user1189@example.com,Pokhara,Savings,2023-01-31 03:41:17
CUST2190,Bishal,Wilson,1960-11-24,user1190@example.com,Butwal,Savings,2024-09-03 00:04:16
CUST2191,Emily,Thapa,1979-07-07,user1191@example.com,Kathmandu,Current,2025-05-24 11:40:55
CUST2192,Nina,Joshi,1967-07-28,user1192@example.com,Lalitpur,Savings,2024-11-15 04:57:20
CUST2193,Priya,Sharma,1970-08-10,user1193@example.com,Lalitpur,Current,2023-05-15 04:16:38
CUST2194,Jane,Smith,1964-01-31,user1194@example.com,Kathmandu,Current,2024-12-24 01:15:03
CUST2195,Sita,Tamang,2003-09-20,user1195@example.com,Kathmandu,Current,2024-04-18 09:29:51
CUST2196,Rahul,Joshi,1962-03-09,user1196@example.com,Pokhara,Current,2025-05-14 02:42:18
CUST2197,David,Joshi,2001-02-10,user1197@example.com,Kathmandu,Current,2022-06-20 01:00:50
CUST2198,Jane,Patel,1971-10-24,user1198@example.com,Dharan,Current,2024-07-06 14:55:14
CUST2199,Amit,Smith,1994-04-01,user1199@example.com,Lalitpur,Savings,2022-10-08 03:17:22
CUST2200,John,Patel,1970-11-29,user1200@example.com,Pokhara,Savings,2025-02-17 06:20:42
CUST2201,John,Gurung,1960-09-27,user1201@example.com,Kathmandu,Savings,2022-01-12 12:46:26
CUST2202,Rahul,Smith,1986-12-22,user1202@example.com,Dharan,Current,2023-04-15 22:25:54
CUST2203,Sita,Tamang,1988-10-29,user1203@example.com,Birgunj,Savings,2025-04-13 17:35:55
CUST2204,Jane,Wilson,1990-11-30,user1204@example.com,Dharan,Savings,2024-04-23 02:29:54
CUST2205,Jane,Khan,1997-09-16,user1205@example.com,Kathmandu,Savings,2024-01-21 11:22:02
CUST2206,Priya,Smith,1977-07-23,user1206@example.com,Pokhara,Savings,2024-02-05 06:52:56
CUST2207,Bishal,Tamang,1998-12-05,user1207@example.com,Lalitpur,Current,2022-03-06 09:16:08
CUST2208,Amit,Joshi,1994-02-25,user1208@example.com,Butwal,Savings,2023-11-02 04:34:48
CUST2209,David,Gurung,1980-10-28,user1209@example.com,Biratnagar,Current,2024-02-05 09:32:03
CUST2210,Sita,Patel,1975-06-20,user1210@example.com,Lalitpur,Savings,2024-09-11 22:59:55
CUST2211,Emily,Gurung,1988-10-30,user1211@example.com,Birgunj,Current,2023-08-17 17:35:27
CUST2212,Bishal,Rai,1970-09-02,user1212@example.com,Pokhara,Savings,2025-07-12 14:33:13
CUST2213,David,Rai,1978-07-01,user1213@example.com,Lalitpur,Current,2024-06-11 13:56:11
CUST2214,Nina,Thapa,1966-04-04,user1214@example.com,Butwal,Savings,2022-11-05 00:12:01
CUST2215,Amit,Sharma,1995-06-27,user1215@example.com,Dharan,Current,2022-11-21 14:57:04
CUST2216,David,Smith,1985-09-10,user1216@example.com,Kathmandu,Current,2025-09-30 00:10:37
CUST2217,Jane,Thapa,1968-07-07,user1217@example.com,Birgunj,Savings,2022-12-31 05:58:45
CUST2218,Sita,Gurung,1974-06-01,user1218@example.com,Butwal,Savings,2025-03-22 19:38:55
CUST2219,Nina,Smith,1987-04-01,user1219@example.com,Dharan,Savings,2022-09-22 07:51:28
CUST2220,David,Wilson,2002-02-15,user1220@example.com,Pokhara,Current,2024-07-03 20:13:11
CUST2221,Rahul,Thapa,1963-10-23,user1221@example.com,Dharan,Savings,2024-07-04 20:40:47
CUST2222,John,Tamang,1974-11-23,user1222@example.com,Pokhara,Current,2024-05-17 02:49:56
CUST2223,Emily,Patel,1986-09-11,user1223@example.com,Birgunj,Current,2023-10-30 23:30:05
CUST2224,Priya,Thapa,1972-07-01,user1224@example.com,Biratnagar,Savings,2023-07-05 08:53:39
CUST2225,Sita,Joshi,1998-01-22,user1225@example.com,Kathmandu,Current,2022-05-29 00:06:34
CUST2226,Sita,Tamang,2001-03-05,user1226@example.com,Butwal,Savings,2023-07-11 02:01:50
CUST2227,Priya,Gurung,1965-04-03,user1227@example.com,Kathmandu,Savings,2025-09-17 13:08:59
CUST2228,Emily,Thapa,1991-11-17,user1228@example.com,Pokhara,Savings,2024-08-17 06:29:12
CUST2229,Jane,Thapa,1992-06-27,user1229@example.com,Biratnagar,Current,2022-03-30 19:04:18
CUST2230,Emily,Joshi,1981-04-24,user1230@example.com,Dharan,Savings,2022-09-15 18:17:14
CUST2231,Bishal,Khan,2004-05-31,user1231@example.com,Biratnagar,Current,2023-06-13 15:03:14
CUST2232,Emily,Thapa,2003-09-06,user1232@example.com,Pokhara,Current,2023-12-27 21:05:10
CUST2233,John,Thapa,1987-07-26,user1233@example.com,Biratnagar,Current,2025-01-17 21:45:43
CUST2234,David,Wilson,1985-11-21,user1234@example.com,Lalitpur,Savings,2024-04-23 08:50:33
CUST2235,Rahul,Gurung,1971-03-20,user1235@example.com,Pokhara,Savings,2024-10-30 20:05:31
CUST2236,Priya,Wilson,1963-09-20,user1236@example.com,Birgunj,Savings,2023-03-27 05:52:25
CUST2237,Jane,Wilson,1985-04-12,user1237@example.com,Kathmandu,Current,2023-11-05 02:15:33
CUST2238,Sita,Khan,2004-01-02,user1238@example.com,Lalitpur,Savings,2023-03-04 02:23:55
CUST2239,Jane,Thapa,1988-11-13,user1239@example.com,Lalitpur,Savings,2022-03-31 01:25:09
CUST2240,Priya,Rai,1973-04-02,user1240@example.com,Pokhara,Savings,2025-10-04 08:18:00
CUST2241,Nina,Tamang,1978-05-14,user1241@example.com,Biratnagar,Savings,2024-03-18 10:15:21
CUST2242,John,Rai,1967-05-18,user1242@example.com,Butwal,Savings,2023-06-03 03:24:15
CUST2243,John,Sharma,1967-02-07,user1243@example.com,Kathmandu,Current,2024-09-15 19:55:27
CUST2244,Emily,Smith,1965-04-17,user1244@example.com,Pokhara,Current,2024-02-22 02:12:24
CUST2245,Priya,Sharma,1984-09-05,user1245@example.com,Pokhara,Current,2025-05-05 09:40:08
CUST2246,Amit,Wilson,2001-01-17,user1246@example.com,Birgunj,Current,2025-05-03 12:06:11
CUST2247,Nina,Smith,1982-10-30,user1247@example.com,Pokhara,Current,2023-07-13 02:49:38
CUST2248,Priya,Rai,1961-11-28,user1248@example.com,Biratnagar,Current,2025-02-16 03:46:01
CUST2249,Jane,Thapa,1976-04-19,user1249@example.com,Birgunj,Current,2024-03-30 02:51:34
CUST2250,Bishal,Patel,1979-03-16,user1250@example.com,Birgunj,Savings,2024-04-03 22:55:28
CUST2251,Priya,Patel,1971-01-28,user1251@example.com,Lalitpur,Current,2022-10-26 10:12:35
CUST2252,Nina,Sharma,1996-11-07,user1252@example.com,Kathmandu,Current,2025-07-12 15:34:46
CUST2253,Priya,Joshi,1967-03-31,user1253@example.com,Dharan,Current,2025-02-21 17:06:21
CUST2254,Priya,Joshi,1964-06-11,user1254@example.com,Lalitpur,Current,2024-04-21 04:03:23
CUST2255,Emily,Gurung,1974-06-03,user1255@example.com,Kathmandu,Current,2022-09-24 21:01:40
CUST2256,Amit,Rai,2000-08-19,user1256@example.com,Dharan,Current,2025-04-18 16:02:12
CUST2257,Nina,Sharma,1960-09-29,user1257@example.com,Pokhara,Savings,2023-05-14 02:17:19
CUST2258,John,Rai,1981-01-13,user1258@example.com,Butwal,Savings,2024-12-22 14:09:33
CUST2259,Rahul,Tamang,1972-10-10,user1259@example.com,Butwal,Current,2023-11-11 05:36:17
CUST2260,Amit,Tamang,1997-07-17,user1260@example.com,Biratnagar,Current,2025-01-08 21:08:33
CUST2261,Amit,Smith,1973-09-22,user1261@example.com,Butwal,Savings,2025-05-18 00:34:29
CUST2262,Bishal,Tamang,2003-06-11,user1262@example.com,Pokhara,Savings,2024-01-13 06:38:32
CUST2263,Rahul,Tamang,1962-03-15,user1263@example.com,Pokhara,Current,2022-07-29 16:15:29
CUST2264,Amit,Gurung,1976-05-09,user1264@example.com,Butwal,Current,2023-09-21 10:00:03
CUST2265,Jane,Gurung,1978-04-26,user1265@example.com,Biratnagar,Current,2025-05-09 22:45:25
CUST2266,John,Joshi,1965-10-14,user1266@example.com,Kathmandu,Savings,2022-09-25 00:56:13
CUST2267,Amit,Sharma,1998-10-18,user1267@example.com,Kathmandu,Savings,2022-01-28 22:41:44
CUST2268,John,Smith,1998-06-08,user1268@example.com,Birgunj,Savings,2025-02-23 00:22:37
CUST2269,Emily,Joshi,1963-01-20,user1269@example.com,Kathmandu,Savings,2024-02-29 00:27:28
CUST2270,Priya,Joshi,1998-05-12,user1270@example.com,Lalitpur,Savings,2023-02-18 09:52:38
CUST2271,Nina,Patel,1992-12-03,user1271@example.com,Butwal,Savings,2023-09-11 02:44:03
CUST2272,Emily,Thapa,1963-02-09,user1272@example.com,Butwal,Savings,2024-01-20 03:46:13
CUST2273,John,Thapa,1963-04-09,user1273@example.com,Kathmandu,Savings,2022-07-14 16:36:52
CUST2274,Amit,Sharma,1981-05-28,user1274@example.com,Butwal,Savings,2024-10-19 21:14:53
CUST2275,Rahul,Khan,1966-05-05,user1275@example.com,Birgunj,Current,2024-06-26 23:46:44
CUST2276,John,Rai,1980-12-31,user1276@example.com,Pokhara,Savings,2025-04-25 00:11:30
CUST2277,Amit,Joshi,1960-07-29,user1277@example.com,Birgunj,Savings,2022-09-19 09:59:54
CUST2278,David,Joshi,1984-04-08,user1278@example.com,Biratnagar,Current,2023-07-17 23:43:15
CUST2279,Bishal,Wilson,1979-03-21,user1279@example.com,Biratnagar,Current,2023-04-20 00:34:35
CUST2280,Jane,Wilson,1987-02-03,user1280@example.com,Kathmandu,Current,2022-12-03 15:24:09
CUST2281,Jane,Sharma,1994-01-14,user1281@example.com,Pokhara,Savings,2025-09-01 11:30:52
CUST2282,Sita,Khan,1973-04-05,user1282@example.com,Kathmandu,Current,2025-04-26 21:42:25
CUST2283,Sita,Wilson,1981-05-26,user1283@example.com,Birgunj,Savings,2024-09-17 13:14:19
CUST2284,Emily,Khan,1986-08-01,user1284@example.com,Pokhara,Current,2025-09-21 02:29:00
CUST2285,Bishal,Wilson,1984-03-19,user1285@example.com,Kathmandu,Savings,2023-05-11 08:47:15
CUST2286,Nina,Gurung,1968-10-24,user1286@example.com,Lalitpur,Savings,2025-02-19 01:35:42
CUST2287,Jane,Joshi,2005-11-29,user1287@example.com,Kathmandu,Savings,2023-08-03 19:06:12
CUST2288,Sita,Wilson,1966-08-17,user1288@example.com,Butwal,Current,2022-05-05 12:19:26
CUST2289,Bishal,Patel,1982-07-18,user1289@example.com,Kathmandu,Current,2025-05-05 14:20:47
CUST2290,Priya,Sharma,1987-09-19,user1290@example.com,Dharan,Savings,2024-06-28 16:50:01
CUST2291,Nina,Gurung,1994-04-08,user1291@example.com,Lalitpur,Savings,2023-09-01 14:59:39
CUST2292,John,Tamang,1966-11-15,user1292@example.com,Dharan,Savings,2022-09-20 04:18:49
CUST2293,Bishal,Thapa,1994-03-04,user1293@example.com,Butwal,Savings,2024-05-12 20:38:42
CUST2294,Rahul,Joshi,1970-03-21,user1294@example.com,Kathmandu,Current,2022-09-05 00:50:37
CUST2295,Sita,Gurung,1961-08-11,user1295@example.com,Dharan,Savings,2022-09-26 03:29:53
CUST2296,John,Gurung,1999-12-16,user1296@example.com,Pokhara,Current,2022-10-13 03:52:12
CUST2297,John,Sharma,1986-01-01,user1297@example.com,Dharan,Savings,2025-09-12 20:09:26
CUST2298,Sita,Rai,1992-06-15,user1298@example.com,Birgunj,Savings,2023-06-29 06:28:54
CUST2299,David,Thapa,1999-11-26,user1299@example.com,Kathmandu,Savings,2022-01-14 09:28:58
CUST2300,David,Joshi,1962-07-18,user1300@example.com,Butwal,Current,2025-03-18 19:46:07
CUST2301,Jane,Joshi,1979-09-28,user1301@example.com,Butwal,Current,2022-06-15 02:45:41
CUST2302,Sita,Smith,1970-12-21,user1302@example.com,Kathmandu,Savings,2024-04-08 10:15:18
CUST2303,Sita,Khan,1970-04-24,user1303@example.com,Kathmandu,Savings,2022-10-12 19:49:19
CUST2304,Jane,Tamang,1991-07-07,user1304@example.com,Birgunj,Savings,2023-07-02 20:26:38
CUST2305,Jane,Sharma,1965-05-11,user1305@example.com,Dharan,Current,2025-02-06 23:37:14
CUST2306,Emily,Joshi,2002-08-06,user1306@example.com,Lalitpur,Savings,2025-05-21 06:06:42
CUST2307,Nina,Patel,1966-05-07,user1307@example.com,Butwal,Current,2024-10-28 00:05:26
CUST2308,Amit,Gurung,1975-10-04,user1308@example.com,Birgunj,Savings,2024-09-14 09:59:13
CUST2309,Jane,Khan,1974-09-03,user1309@example.com,Lalitpur,Savings,2023-09-23 06:53:50
CUST2310,Amit,Thapa,2004-07-08,user1310@example.com,Biratnagar,Current,2022-09-18 23:35:33
CUST2311,Rahul,Thapa,1969-08-02,user1311@example.com,Birgunj,Current,2025-03-21 20:30:21
CUST2312,Nina,Patel,1970-12-16,user1312@example.com,Butwal,Current,2025-10-03 13:45:16
CUST2313,Nina,Khan,1994-02-18,user1313@example.com,Lalitpur,Current,2023-04-11 20:10:39
CUST2314,Bishal,Thapa,1995-02-18,user1314@example.com,Lalitpur,Current,2023-11-26 17:38:58
CUST2315,Emily,Smith,2001-06-04,user1315@example.com,Birgunj,Savings,2022-09-25 08:28:38
CUST2316,David,Tamang,2004-04-29,user1316@example.com,Pokhara,Current,2024-05-08 05:35:53
CUST2317,Nina,Joshi,1995-08-11,user1317@example.com,Birgunj,Savings,2023-10-01 18:14:34
CUST2318,Bishal,Sharma,1983-03-26,user1318@example.com,Lalitpur,Savings,2022-10-21 03:21:20
CUST2319,Rahul,Tamang,1990-06-14,user1319@example.com,Butwal,Savings,2024-07-03 22:51:17
CUST2320,Sita,Patel,1968-12-04,user1320@example.com,Biratnagar,Savings,2025-03-27 08:42:49
CUST2321,Bishal,Smith,1983-01-26,user1321@example.com,Biratnagar,Savings,2023-01-27 09:27:09
CUST2322,Nina,Wilson,1979-10-16,user1322@example.com,Birgunj,Current,2025-09-30 07:02:50
CUST2323,David,Rai,1984-07-08,user1323@example.com,Lalitpur,Savings,2022-10-08 01:19:45
CUST2324,Jane,Joshi,2002-06-05,user1324@example.com,Lalitpur,Current,2024-09-30 17:03:55
CUST2325,Jane,Wilson,1989-04-28,user1325@example.com,Pokhara,Current,2022-01-20 17:57:06
CUST2326,Bishal,Tamang,1962-09-21,user1326@example.com,Lalitpur,Current,2022-05-21 19:17:30
CUST2327,Priya,Rai,1986-05-18,user1327@example.com,Butwal,Current,2025-08-15 02:37:25
CUST2328,David,Gurung,1976-04-09,user1328@example.com,Biratnagar,Current,2022-09-21 08:25:36
CUST2329,Sita,Tamang,1974-03-18,user1329@example.com,Pokhara,Current,2025-05-16 18:09:36
CUST2330,Priya,Khan,2001-07-15,user1330@example.com,Pokhara,Current,2022-09-10 11:22:49
CUST2331,David,Smith,2001-04-19,user1331@example.com,Biratnagar,Savings,2023-01-17 15:45:31
CUST2332,Emily,Joshi,1965-02-07,user1332@example.com,Birgunj,Savings,2023-03-01 21:49:28
CUST2333,Sita,Sharma,1970-05-15,user1333@example.com,Birgunj,Savings,2022-05-16 10:39:38
CUST2334,David,Rai,1998-07-30,user1334@example.com,Pokhara,Savings,2023-03-23 13:47:21
CUST2335,David,Smith,2002-09-20,user1335@example.com,Lalitpur,Current,2024-06-04 01:08:01
CUST2336,Jane,Wilson,1993-11-08,user1336@example.com,Biratnagar,Savings,2024-06-09 17:48:53
CUST2337,Emily,Gurung,1966-08-18,user1337@example.com,Pokhara,Savings,2022-09-29 20:35:19
CUST2338,David,Sharma,1961-01-06,user1338@example.com,Biratnagar,Current,2024-07-11 18:43:56
CUST2339,Emily,Wilson,1969-09-14,user1339@example.com,Birgunj,Savings,2022-01-18 18:41:17
CUST2340,Rahul,Gurung,1981-01-23,user1340@example.com,Kathmandu,Current,2025-05-09 05:02:38
CUST2341,Emily,Khan,1997-03-26,user1341@example.com,Lalitpur,Current,2022-01-21 21:15:21
CUST2342,Amit,Rai,1965-12-06,user1342@example.com,Dharan,Current,2024-07-29 14:05:58
CUST2343,Sita,Joshi,1993-12-13,user1343@example.com,Biratnagar,Current,2024-12-26 18:37:58
CUST2344,Jane,Wilson,1966-05-28,user1344@example.com,Pokhara,Current,2024-10-14 16:48:09
CUST2345,Jane,Gurung,1990-12-13,user1345@example.com,Kathmandu,Savings,2023-10-11 13:43:52
CUST2346,Jane,Tamang,1981-05-07,user1346@example.com,Lalitpur,Savings,2023-09-05 17:00:21
CUST2347,Jane,Joshi,1971-07-20,user1347@example.com,Lalitpur,Current,2022-09-22 11:02:31
CUST2348,David,Khan,1980-02-12,user1348@example.com,Birgunj,Savings,2025-07-15 15:38:42
CUST2349,Jane,Smith,1970-12-27,user1349@example.com,Butwal,Savings,2024-12-13 12:10:45
CUST2350,Emily,Gurung,1964-08-21,user1350@example.com,Dharan,Savings,2023-11-20 18:33:16
CUST2351,Amit,Khan,1979-01-23,user1351@example.com,Pokhara,Current,2022-03-03 18:15:55
CUST2352,Bishal,Rai,1999-03-26,user1352@example.com,Lalitpur,Savings,2022-07-28 18:00:27
CUST2353,John,Sharma,1984-09-21,user1353@example.com,Pokhara,Savings,2023-09-29 18:31:40
CUST2354,Nina,Wilson,1984-01-18,user1354@example.com,Dharan,Savings,2023-09-12 01:13:42
